student_id,course_type,institute_tier,region,target_sector,cgpa,academic_consistency_score,num_internships,internship_months,internship_employer_type,internship_performance,num_certifications,certifications,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_avg_salary_lpa,placement_cell_score,recruiter_diversity_score,job_demand_score,region_job_density,sector_growth_rate,job_applications_per_week,interviews_attended,resume_updated_recently,linkedin_active,internship_quality_score,skill_relevance_score,institute_strength_index,placed_3m,placed_6m,placed_12m,actual_salary_lpa
STU0774,Commerce,Tier 3,Chennai,BFSI,9.29,53.8,1,3,PSU,4.1,1,Python,0.53,0.72,0.87,4.4,0.22,0.2,0.88,0.86,0.28,27,0,1,0,0.54,0.18,0.36,0,0,1,3.7
STU0775,Commerce,Tier 3,Kolkata,FMCG,8.31,74.6,0,0,None,0.0,2,Tableau|CFA,0.4,0.52,0.66,4.8,0.3,0.62,0.94,0.84,0.07,14,4,0,0,0.16,0.35,0.46,1,1,1,4.2
STU0776,Nursing,Tier 3,Hyderabad,Healthcare,4.3,55.2,2,10,SME,3.7,0,None,0.55,0.7100000000000001,0.8,2.6,0.64,0.98,0.79,0.59,0.21,21,8,1,1,0.62,0.3,0.76,0,1,1,2.9
STU0777,Law,Tier 2,Chennai,Pharma,7.29,70.2,1,3,Startup,4.9,4,Machine Learning|React|AWS|Cybersecurity,0.3,0.43,0.49,7.1,0.58,0.3,0.55,0.29,0.07,3,12,1,1,0.72,1.0,0.45,0,1,1,9.6
STU0778,Commerce,Tier 1,Delhi,EdTech,9.53,84.7,2,12,SME,3.3,0,None,0.72,0.9099999999999999,1.0,6.6,0.74,0.72,0.33,0.45,-0.08,11,14,1,1,0.62,0.3,0.78,1,1,1,11.2
STU0779,MBA,Tier 3,Kolkata,EdTech,4.84,51.5,2,12,NGO,4.4,1,CFA,0.03,0.21,0.32999999999999996,5.4,0.98,0.7,0.62,0.33,0.11,2,3,1,0,0.71,0.18,0.67,0,1,1,5.9
STU0780,Law,Tier 2,Ahmedabad,Pharma,8.25,60.8,1,6,PSU,3.2,2,Java|AWS,0.33,0.47000000000000003,0.5900000000000001,7.4,0.75,0.81,0.83,0.44,-0.07,19,6,0,1,0.52,0.65,0.68,0,1,1,8.6
STU0781,Law,Tier 2,Hyderabad,Consulting,6.87,91.5,2,6,SME,3.1,1,Digital Marketing,0.15,0.26,0.4,5.6,0.9,0.88,0.53,0.44,0.02,0,11,0,1,0.51,0.48,0.7,0,1,1,7.7
STU0782,Engineering,Tier 3,Ahmedabad,FMCG,6.31,85.4,0,0,None,0.0,1,SQL,0.18,0.33999999999999997,0.44999999999999996,4.7,0.78,0.72,0.73,0.69,0.17,27,2,0,1,0.16,0.48,0.63,0,1,1,4.5
STU0783,MBA,Tier 3,Pune,EdTech,9.21,89.5,1,4,NGO,4.8,2,SQL|Digital Marketing,0.32,0.44,0.51,5.9,0.98,0.18,0.81,0.34,-0.1,14,10,1,1,0.61,0.65,0.58,1,1,1,9.6
STU0784,Nursing,Tier 3,Bangalore,Consulting,5.51,48.4,2,4,NGO,3.1,1,Python,0.4,0.52,0.6,3.0,0.26,0.36,0.33,0.78,0.26,2,5,0,1,0.47,0.48,0.37,0,0,1,2.2
STU0785,Nursing,Tier 2,Ahmedabad,FMCG,4.0,68.9,2,12,SME,4.8,1,Power BI,0.72,0.9199999999999999,1.0,3.9,0.79,0.49,0.87,0.45,0.3,2,9,0,0,0.74,0.18,0.74,0,1,1,4.8
STU0786,MBA,Tier 1,Pune,Consulting,7.17,76.2,1,4,MNC,3.9,0,None,0.52,0.5900000000000001,0.7200000000000001,31.4,0.77,0.99,0.7,0.93,0.24,22,7,0,1,0.78,0.3,0.78,0,1,1,28.1
STU0787,Law,Tier 1,Pune,IT,9.04,71.0,1,5,PSU,4.4,1,PMP,0.57,0.6399999999999999,0.7,14.8,0.92,0.61,0.48,0.33,0.28,2,3,1,1,0.6,0.48,0.74,1,1,1,18.4
STU0788,Law,Tier 1,Pune,Consulting,6.52,67.2,2,6,Startup,3.1,0,None,0.9,0.96,1.0,21.2,0.9,0.89,0.36,0.78,-0.05,10,3,0,0,0.63,0.0,0.92,0,0,0,15.7
STU0789,Arts,Tier 2,Mumbai,BFSI,7.31,78.4,0,0,None,0.0,0,None,0.53,0.6900000000000001,0.76,4.8,0.56,0.62,0.84,0.81,0.11,17,11,1,1,0.16,0.3,0.62,1,1,1,4.6
STU0790,Commerce,Tier 2,Chennai,Healthcare,5.63,59.7,2,6,PSU,4.8,1,Tableau,0.79,0.98,1.0,8.9,0.52,0.33,0.85,0.63,0.1,7,10,1,0,0.64,0.18,0.6,1,1,1,6.9
STU0791,MBA,Tier 3,Mumbai,FMCG,7.31,83.0,3,6,MNC,4.6,2,AWS|Cybersecurity,0.24,0.31,0.4,8.3,0.23,0.22,0.37,0.67,-0.0,5,4,1,0,0.87,0.35,0.25,0,0,1,6.9
STU0792,Arts,Tier 2,Kolkata,Manufacturing,7.23,57.5,1,2,SME,4.9,1,Tableau,0.78,0.97,1.0,3.7,0.88,0.42,0.35,0.87,0.29,3,3,1,1,0.59,0.48,0.77,0,0,1,5.5
STU0793,Law,Tier 3,Chennai,IT,7.74,80.0,2,8,PSU,4.5,1,SQL,0.25,0.38,0.49,6.5,0.78,0.32,0.92,0.66,0.14,2,5,1,1,0.65,0.48,0.52,0,0,0,5.0
STU0794,Nursing,Tier 2,Ahmedabad,Consulting,8.74,73.3,0,0,None,0.0,1,PMP,0.4,0.55,0.65,4.4,0.65,0.46,0.57,0.62,0.11,17,9,1,0,0.16,0.18,0.56,0,0,0,4.0
STU0795,Commerce,Tier 3,Kolkata,EdTech,6.9,93.4,2,8,PSU,3.1,2,AWS|Digital Marketing,0.68,0.76,0.85,2.1,0.33,0.95,0.7,0.84,0.09,26,12,0,1,0.54,0.65,0.65,1,1,1,4.9
STU0796,Data Science,Tier 2,Kolkata,FMCG,9.27,64.2,0,0,None,0.0,2,Digital Marketing|React,0.12,0.24,0.36,15.8,0.98,0.74,0.91,0.2,0.11,26,1,1,1,0.16,0.65,0.69,1,1,1,12.8
STU0797,Law,Tier 3,Chennai,Pharma,7.46,93.4,0,0,None,0.0,0,None,0.29,0.39999999999999997,0.53,6.6,0.76,0.15,0.77,0.39,0.03,4,12,0,0,0.16,0.0,0.47,0,0,0,3.5
STU0798,Data Science,Tier 2,Bangalore,Consulting,6.07,81.6,1,6,NGO,4.5,1,CFA,0.87,0.95,1.0,16.6,0.86,0.86,0.61,0.46,0.2,26,9,0,1,0.62,0.48,0.89,0,1,1,11.2
STU0799,Commerce,Tier 3,Hyderabad,FMCG,8.85,60.5,2,2,Startup,3.5,0,None,0.25,0.38,0.51,5.1,0.71,0.94,0.99,0.96,0.23,9,9,0,1,0.59,0.3,0.68,0,1,1,3.9
STU0800,Commerce,Tier 1,Bangalore,IT,6.25,67.6,2,12,SME,4.4,0,None,0.73,0.8,0.8600000000000001,6.5,0.8,1.0,0.54,0.81,-0.05,24,6,1,1,0.71,0.3,0.86,1,1,1,9.8
STU0801,Commerce,Tier 2,Chennai,Manufacturing,5.51,73.5,2,2,PSU,3.3,0,None,0.77,0.86,0.99,6.2,0.5,0.58,0.69,0.22,0.15,15,11,0,1,0.46,0.3,0.63,1,1,1,6.8
STU0802,Engineering,Tier 1,Bangalore,IT,7.39,55.8,2,10,NGO,3.9,2,React|Java,0.78,0.8300000000000001,0.9400000000000001,21.7,0.86,0.92,0.56,1.0,0.28,14,12,1,1,0.64,0.65,0.87,0,0,1,22.4
STU0803,Engineering,Tier 3,Delhi,Pharma,8.75,55.5,0,0,None,0.0,2,React|Tableau,0.26,0.42000000000000004,0.52,6.0,0.31,0.83,0.72,0.97,0.29,1,7,1,1,0.16,0.65,0.5,0,0,0,5.8
STU0804,Commerce,Tier 1,Pune,Consulting,6.78,58.8,2,12,SME,3.3,4,React|SQL|PMP|Machine Learning,0.68,0.7300000000000001,0.8,9.9,0.89,0.67,0.84,0.49,0.23,11,12,0,0,0.62,0.7,0.78,0,1,1,10.5
STU0805,Data Science,Tier 1,Bangalore,Consulting,9.13,79.1,1,2,MNC,3.3,2,CFA|Tableau,0.53,0.64,0.73,32.8,0.72,0.81,0.4,0.73,0.22,29,6,0,1,0.7,0.65,0.72,1,1,1,26.9
STU0806,Data Science,Tier 2,Delhi,EdTech,5.49,68.0,2,6,MNC,4.2,3,PMP|Java|Cybersecurity,0.4,0.56,0.66,8.4,0.74,0.64,0.66,0.9,0.26,28,9,0,1,0.84,0.82,0.66,0,1,1,13.7
STU0807,Commerce,Tier 2,Bangalore,Healthcare,6.85,68.3,1,3,NGO,3.5,2,CFA|Java,0.57,0.7,0.82,9.3,1.0,0.81,0.52,0.44,0.02,16,5,1,0,0.49,0.35,0.85,1,1,1,7.2
STU0808,Commerce,Tier 2,Bangalore,IT,9.3,71.0,2,6,MNC,4.2,0,None,0.58,0.71,0.78,9.9,0.65,0.37,0.38,0.67,0.29,22,13,1,0,0.84,0.0,0.58,0,1,1,7.2
STU0809,Arts,Tier 2,Mumbai,EdTech,4.0,35.0,1,5,Startup,4.9,2,React|Tableau,0.76,0.96,1.0,6.8,0.88,0.61,0.68,0.69,0.17,0,12,1,1,0.76,0.65,0.82,0,0,0,4.4
STU0810,Commerce,Tier 2,Pune,Healthcare,8.72,77.7,2,6,PSU,4.5,2,CFA|Cybersecurity,0.86,1.0,1.0,4.1,0.92,0.32,0.62,0.25,0.29,4,2,1,0,0.62,0.35,0.76,0,1,1,7.9
STU0811,Nursing,Tier 2,Kolkata,BFSI,5.19,63.3,1,3,NGO,4.9,2,Java|Python,0.47,0.62,0.73,3.1,0.86,0.75,0.97,0.67,0.02,18,1,0,0,0.6,0.35,0.76,0,1,1,3.9
STU0812,Engineering,Tier 3,Chennai,FMCG,9.26,95.7,1,5,PSU,5.0,1,CFA,0.29,0.43999999999999995,0.5599999999999999,5.3,0.74,0.58,0.74,0.68,0.17,13,8,1,1,0.64,0.48,0.6,0,0,1,5.0
STU0813,Data Science,Tier 3,Chennai,BFSI,7.62,83.3,3,15,SME,4.3,3,Machine Learning|React|Java,0.35,0.47,0.5499999999999999,6.1,0.74,0.16,0.71,0.42,0.09,15,10,1,1,0.7,0.82,0.48,1,1,1,8.1
STU0814,Nursing,Tier 3,Hyderabad,Consulting,8.1,79.5,2,8,SME,3.9,0,None,0.24,0.42,0.55,4.1,0.31,0.69,0.84,0.66,0.26,0,14,1,0,0.61,0.0,0.46,1,1,1,1.8
STU0815,Nursing,Tier 1,Ahmedabad,Manufacturing,4.23,72.2,2,12,Startup,3.7,0,None,0.89,1.0,1.0,4.9,0.79,0.83,0.99,0.37,0.29,13,7,1,1,0.78,0.3,0.87,1,1,1,5.6
STU0816,Engineering,Tier 3,Hyderabad,EdTech,7.02,76.1,1,4,SME,4.9,1,SQL,0.28,0.35000000000000003,0.44000000000000006,5.8,0.65,0.21,0.32,0.84,0.19,9,1,0,0,0.62,0.18,0.43,1,1,1,4.3
STU0817,Law,Tier 2,Mumbai,IT,5.95,43.2,2,8,PSU,3.6,1,Python,0.44,0.51,0.63,5.1,0.81,0.89,0.63,0.86,0.21,29,9,0,1,0.58,0.48,0.74,0,0,0,7.9
STU0818,Nursing,Tier 1,Hyderabad,EdTech,5.65,87.4,2,10,NGO,3.0,2,AWS|Cybersecurity,0.89,1.0,1.0,7.7,0.87,0.91,0.65,0.23,-0.04,27,9,1,1,0.57,0.65,0.92,1,1,1,6.4
STU0819,Engineering,Tier 3,Delhi,EdTech,9.24,63.7,1,2,MNC,3.7,2,PMP|Cybersecurity,0.09,0.22,0.29000000000000004,7.6,0.35,0.14,0.53,0.78,0.27,23,10,1,1,0.73,0.65,0.25,0,1,1,5.8
STU0820,Commerce,Tier 3,Delhi,IT,8.1,80.2,1,6,Startup,4.2,1,React,0.12,0.25,0.3,2.1,0.46,0.8,0.5,0.47,0.21,1,11,1,0,0.72,0.18,0.5,1,1,1,4.3
STU0821,Arts,Tier 1,Ahmedabad,Healthcare,6.01,86.2,1,4,NGO,4.3,1,SQL,0.64,0.7,0.7899999999999999,8.5,0.78,0.82,0.5,0.51,0.26,24,13,1,1,0.57,0.48,0.77,0,1,1,7.0
STU0822,Nursing,Tier 3,Hyderabad,BFSI,4.99,38.7,2,2,Startup,4.7,0,None,0.37,0.53,0.5900000000000001,2.9,0.22,0.68,0.86,0.96,0.17,23,0,0,0,0.69,0.0,0.45,0,0,1,3.0
STU0823,Arts,Tier 3,Kolkata,FMCG,6.51,79.5,1,5,MNC,4.9,3,React|Cybersecurity|Digital Marketing,0.24,0.36,0.5,3.7,0.73,0.2,0.4,0.57,0.28,4,9,1,0,0.88,0.52,0.46,0,1,1,4.4
STU0824,Arts,Tier 1,Mumbai,Healthcare,6.16,76.6,1,3,PSU,3.9,2,SQL|Tableau,0.7,0.8899999999999999,0.9999999999999999,4.8,0.75,0.65,0.52,0.5,0.22,22,11,0,1,0.52,0.65,0.76,0,0,0,6.8
STU0825,Arts,Tier 2,Delhi,FMCG,8.49,59.5,3,12,NGO,3.4,1,AWS,0.38,0.43,0.5,4.4,0.98,0.94,0.44,0.78,0.13,22,6,0,1,0.63,0.48,0.8,0,1,1,5.3
STU0826,Law,Tier 1,Delhi,BFSI,6.61,31.4,3,15,NGO,3.4,2,CFA|AWS,0.86,1.0,1.0,22.1,0.89,0.71,0.81,0.23,0.22,13,10,1,0,0.63,0.35,0.87,0,1,1,16.8
STU0827,Engineering,Tier 1,Mumbai,Healthcare,7.5,49.5,1,1,MNC,4.6,0,None,0.9,1.0,1.0,12.6,0.87,0.67,0.4,0.7,0.02,1,12,0,0,0.78,0.0,0.85,0,0,1,20.2
STU0828,Commerce,Tier 2,Delhi,Manufacturing,7.31,78.6,1,6,Startup,4.4,1,React,0.38,0.54,0.66,8.5,0.5,0.69,0.89,0.22,-0.05,2,6,0,0,0.73,0.18,0.57,1,1,1,7.1
STU0829,Nursing,Tier 1,Delhi,IT,7.62,80.8,2,4,NGO,3.1,0,None,0.43,0.49,0.55,4.2,0.83,0.62,0.82,0.38,0.28,22,12,1,0,0.47,0.0,0.67,0,0,0,5.8
STU0830,Law,Tier 1,Pune,FMCG,7.82,66.0,1,5,SME,4.3,3,Python|Digital Marketing|Java,0.76,0.84,0.95,21.4,0.77,0.89,0.61,0.43,0.11,16,7,1,1,0.59,0.82,0.83,0,0,1,19.1
STU0831,Law,Tier 1,Chennai,Manufacturing,7.89,74.0,0,0,None,0.0,3,PMP|React|Java,0.74,0.89,0.99,20.5,0.96,0.68,0.53,0.55,0.28,20,12,0,1,0.16,0.82,0.85,0,0,1,17.8
STU0832,MBA,Tier 1,Delhi,EdTech,5.97,77.7,0,0,None,0.0,1,PMP,0.6,0.71,0.85,29.2,0.97,0.96,0.96,0.92,-0.1,5,7,1,1,0.16,0.48,0.89,1,1,1,23.7
STU0833,Commerce,Tier 1,Mumbai,FMCG,5.68,76.4,1,5,PSU,3.0,1,Java,0.79,0.92,1.0,10.5,0.91,0.98,0.56,0.34,-0.03,10,14,0,0,0.48,0.18,0.93,0,0,0,7.6
STU0834,Data Science,Tier 3,Ahmedabad,IT,4.78,85.0,1,2,MNC,3.6,1,Tableau,0.39,0.54,0.6100000000000001,9.6,0.61,0.51,0.6,0.75,0.08,7,4,1,1,0.72,0.48,0.56,0,1,1,6.8
STU0835,MBA,Tier 1,Ahmedabad,BFSI,5.27,54.5,1,1,MNC,3.1,2,Java|PMP,0.78,0.9500000000000001,1.0,20.5,0.89,0.97,0.61,0.59,-0.0,5,11,0,0,0.66,0.35,0.93,1,1,1,25.7
STU0836,MBA,Tier 3,Chennai,Manufacturing,5.99,52.4,0,0,None,0.0,0,None,0.43,0.54,0.63,5.6,0.2,0.26,0.63,0.42,0.25,16,14,1,0,0.16,0.0,0.32,0,0,1,4.8
STU0837,MBA,Tier 1,Hyderabad,Pharma,4.2,76.4,2,12,Startup,3.4,2,CFA|Java,0.77,0.97,1.0,24.0,0.95,0.64,0.5,0.99,0.23,4,0,1,0,0.75,0.35,0.86,0,1,1,25.7
STU0838,Law,Tier 2,Mumbai,Pharma,8.16,43.7,0,0,None,0.0,2,AWS|Java,0.34,0.41000000000000003,0.55,11.4,0.45,0.51,0.96,0.28,-0.06,8,11,0,1,0.16,0.65,0.46,0,0,1,8.9
STU0839,Nursing,Tier 2,Delhi,EdTech,6.87,73.8,1,1,Startup,4.6,2,React|Power BI,0.89,1.0,1.0,5.4,0.94,0.32,0.4,0.27,0.01,20,7,0,1,0.66,0.65,0.77,0,1,1,4.7
STU0840,Data Science,Tier 1,Mumbai,IT,5.12,54.9,1,4,PSU,3.6,1,AWS,0.88,1.0,1.0,19.5,0.85,0.79,0.86,0.87,0.01,6,2,1,0,0.51,0.18,0.88,1,1,1,20.8
STU0841,Nursing,Tier 2,Delhi,FMCG,7.98,57.1,0,0,None,0.0,0,None,0.56,0.6200000000000001,0.7200000000000001,5.9,0.8,0.56,0.65,1.0,0.11,29,2,1,0,0.16,0.0,0.67,1,1,1,4.3
STU0842,Law,Tier 1,Delhi,Manufacturing,8.57,76.3,2,10,MNC,3.7,3,CFA|Digital Marketing|PMP,0.97,1.0,1.0,13.2,1.0,0.83,0.4,0.42,-0.03,18,4,1,0,0.86,0.52,0.95,0,1,1,18.6
STU0843,Arts,Tier 2,Pune,IT,8.7,42.1,2,2,SME,4.4,2,Tableau|Java,0.5,0.55,0.6200000000000001,3.1,0.55,0.53,0.49,0.94,-0.01,7,5,1,0,0.55,0.35,0.54,0,0,1,5.4
STU0844,Nursing,Tier 3,Hyderabad,Healthcare,5.87,79.2,2,6,NGO,4.8,0,None,0.04,0.19,0.27,2.1,0.96,0.11,0.88,0.34,0.06,12,13,1,0,0.64,0.0,0.47,1,1,1,3.1
STU0845,Engineering,Tier 1,Ahmedabad,IT,9.0,87.2,2,4,SME,4.3,0,None,0.47,0.64,0.76,24.2,0.84,0.9,0.31,0.44,0.17,28,2,0,0,0.57,0.0,0.8,1,1,1,20.3
STU0846,Arts,Tier 3,Bangalore,EdTech,7.13,49.6,3,3,SME,3.6,1,Java,0.2,0.32,0.44,3.0,0.88,0.58,0.96,0.26,0.11,1,1,1,1,0.5,0.48,0.62,0,0,1,3.6
STU0847,Commerce,Tier 3,Kolkata,Manufacturing,5.25,96.8,3,15,Startup,3.0,3,Power BI|Machine Learning|Java,0.07,0.24000000000000002,0.35000000000000003,5.8,0.39,0.54,0.98,0.86,0.19,9,1,1,1,0.72,0.82,0.39,0,1,1,5.3
STU0848,Nursing,Tier 3,Pune,Healthcare,6.59,89.3,0,0,None,0.0,1,Tableau,0.39,0.44,0.5800000000000001,3.2,0.9,0.14,0.4,0.46,0.04,4,10,0,1,0.16,0.48,0.53,1,1,1,2.6
STU0849,Nursing,Tier 2,Delhi,Pharma,7.4,82.8,3,9,Startup,3.0,1,Power BI,0.56,0.6300000000000001,0.7600000000000001,5.3,0.44,0.89,0.53,0.48,-0.03,19,11,0,1,0.67,0.48,0.63,1,1,1,5.3
STU0850,Arts,Tier 3,Bangalore,Pharma,6.91,75.1,2,12,PSU,4.4,0,None,0.12,0.26,0.37,2.8,0.71,0.92,0.57,0.7,-0.0,14,3,1,0,0.71,0.0,0.64,0,0,1,3.3
STU0851,Nursing,Tier 2,Hyderabad,BFSI,7.87,30.5,2,6,NGO,4.9,2,Power BI|Python,0.28,0.47000000000000003,0.62,5.2,0.58,0.47,0.99,0.25,0.24,5,2,0,1,0.65,0.65,0.51,1,1,1,4.5
STU0852,Engineering,Tier 2,Chennai,EdTech,7.62,85.6,2,12,NGO,4.4,0,None,0.54,0.66,0.81,7.9,0.91,0.88,0.92,0.93,0.1,22,11,1,0,0.71,0.0,0.83,1,1,1,10.4
STU0853,Data Science,Tier 1,Bangalore,Manufacturing,7.02,58.7,1,5,Startup,4.6,0,None,0.81,0.8800000000000001,0.9600000000000001,28.3,0.82,0.85,0.68,0.64,-0.0,24,14,0,1,0.73,0.3,0.85,0,1,1,24.1
STU0854,Law,Tier 1,Ahmedabad,Manufacturing,7.41,86.6,2,6,Startup,3.3,2,Power BI|Tableau,0.78,0.87,1.0,24.0,0.82,0.76,0.52,0.88,0.13,10,8,0,0,0.64,0.35,0.82,0,1,1,17.8
STU0855,Data Science,Tier 1,Bangalore,FMCG,6.1,81.7,1,3,PSU,4.9,1,PMP,0.85,0.95,1.0,16.8,0.7,0.71,0.72,0.77,0.23,15,6,0,1,0.6,0.48,0.78,1,1,1,23.4
STU0856,Nursing,Tier 3,Pune,EdTech,6.13,93.5,0,0,None,0.0,0,None,0.35,0.45999999999999996,0.59,2.7,0.3,0.55,0.75,0.68,0.19,24,13,0,1,0.16,0.3,0.42,0,0,1,2.7
STU0857,MBA,Tier 2,Bangalore,BFSI,7.45,71.4,0,0,None,0.0,0,None,0.69,0.82,0.9199999999999999,12.3,0.81,0.63,0.53,0.41,0.27,6,4,0,1,0.16,0.3,0.76,1,1,1,11.6
STU0858,Data Science,Tier 1,Bangalore,Healthcare,7.39,62.3,2,6,PSU,4.8,1,SQL,0.74,0.9,1.0,22.0,0.83,0.72,0.4,0.57,0.26,25,12,1,0,0.64,0.18,0.82,0,0,1,23.7
STU0859,MBA,Tier 1,Mumbai,Consulting,4.87,73.0,2,8,SME,4.5,0,None,0.77,0.87,0.95,29.3,0.93,0.83,0.83,0.28,0.25,19,5,1,0,0.65,0.0,0.88,0,1,1,23.4
STU0860,Data Science,Tier 2,Ahmedabad,IT,8.29,63.6,0,0,None,0.0,3,Machine Learning|Java|SQL,0.24,0.35,0.43999999999999995,14.4,0.63,0.71,0.66,0.62,0.23,14,1,1,1,0.16,0.82,0.57,0,0,1,12.5
STU0861,Arts,Tier 3,Chennai,Pharma,8.62,83.3,1,1,NGO,4.3,2,Power BI|React,0.2,0.30000000000000004,0.37000000000000005,2.3,0.2,0.29,0.59,0.39,0.02,8,4,0,0,0.52,0.35,0.26,1,1,1,3.4
STU0862,Law,Tier 3,Ahmedabad,EdTech,7.53,73.3,2,12,PSU,3.2,2,Cybersecurity|AWS,0.34,0.48000000000000004,0.56,5.7,0.88,0.25,0.62,0.46,0.01,10,2,0,1,0.62,0.65,0.57,0,1,1,4.5
STU0863,Arts,Tier 2,Hyderabad,EdTech,9.64,56.3,1,4,PSU,4.7,1,Machine Learning,0.53,0.61,0.6799999999999999,6.6,0.96,0.34,0.72,0.65,0.06,26,11,1,1,0.6,0.48,0.67,0,1,1,4.6
STU0864,Data Science,Tier 2,Ahmedabad,Healthcare,4.0,64.1,1,6,NGO,4.3,0,None,0.67,0.74,0.85,12.6,0.58,0.38,0.82,0.51,-0.07,16,11,1,0,0.6,0.0,0.57,1,1,1,10.5
STU0865,MBA,Tier 1,Delhi,Healthcare,8.01,55.4,1,3,Startup,4.1,2,SQL|Python,0.96,1.0,1.0,23.4,0.88,0.62,0.81,0.52,0.29,11,12,0,1,0.66,0.65,0.84,0,0,1,29.8
STU0866,Nursing,Tier 2,Chennai,Healthcare,6.22,58.3,1,5,Startup,3.9,4,Digital Marketing|Python|Power BI|Cybersecurity,0.43,0.51,0.63,3.2,0.78,0.45,0.77,0.71,0.27,23,10,1,0,0.68,0.7,0.6,1,1,1,4.9
STU0867,Nursing,Tier 3,Delhi,Consulting,6.91,56.7,0,0,None,0.0,4,SQL|Python|CFA|PMP,0.1,0.17,0.27,3.2,0.56,0.97,0.4,0.8,0.03,13,12,1,0,0.16,0.7,0.57,1,1,1,2.5
STU0868,Data Science,Tier 1,Mumbai,FMCG,6.37,77.0,0,0,None,0.0,1,React,0.63,0.7,0.75,18.8,0.98,0.94,0.61,0.59,0.26,20,11,0,0,0.16,0.18,0.88,0,1,1,20.5
STU0869,Data Science,Tier 3,Delhi,EdTech,4.84,76.4,0,0,None,0.0,1,Power BI,0.16,0.31,0.45999999999999996,9.5,0.43,0.12,0.76,0.68,-0.09,13,8,1,0,0.16,0.18,0.3,0,0,0,5.2
STU0870,Engineering,Tier 1,Bangalore,Consulting,4.05,69.3,1,5,MNC,4.6,2,CFA|Cybersecurity,0.48,0.5599999999999999,0.6599999999999999,24.8,0.9,0.7,0.33,0.4,0.29,20,5,1,0,0.85,0.35,0.74,0,0,0,20.2
STU0871,Data Science,Tier 1,Chennai,IT,7.77,63.4,1,1,NGO,4.4,0,None,0.82,0.8999999999999999,1.0,20.8,0.93,0.78,0.82,0.32,0.01,12,14,1,1,0.53,0.3,0.88,0,0,1,24.3
STU0872,Arts,Tier 2,Hyderabad,IT,5.78,43.3,0,0,None,0.0,1,SQL,0.62,0.72,0.83,5.7,0.67,0.36,0.79,0.26,-0.06,5,4,0,1,0.16,0.48,0.59,0,0,0,4.4
STU0873,Law,Tier 2,Hyderabad,EdTech,5.74,83.6,1,2,PSU,3.3,0,None,0.65,0.8,0.93,10.3,0.83,0.34,0.85,0.6,0.16,25,7,1,0,0.46,0.0,0.67,1,1,1,7.4
STU0874,Nursing,Tier 1,Kolkata,FMCG,6.37,73.5,2,12,SME,3.6,3,Power BI|Python|Machine Learning,0.55,0.66,0.78,7.9,0.71,0.62,0.6,0.73,0.05,17,5,0,0,0.65,0.52,0.67,1,1,1,4.7
STU0875,Data Science,Tier 2,Bangalore,Manufacturing,6.34,68.1,0,0,None,0.0,2,Tableau|PMP,0.81,0.8700000000000001,0.9800000000000001,9.7,0.83,0.73,0.82,0.8,-0.02,13,11,0,0,0.16,0.35,0.81,0,0,0,10.7
STU0876,Data Science,Tier 1,Kolkata,Pharma,4.57,72.0,1,2,Startup,4.0,1,Cybersecurity,0.89,1.0,1.0,28.9,0.88,0.99,0.71,0.57,0.12,17,13,1,1,0.63,0.48,0.95,0,0,0,22.1
STU0877,MBA,Tier 2,Ahmedabad,FMCG,6.35,61.2,0,0,None,0.0,1,SQL,0.7,0.8099999999999999,0.9199999999999999,17.3,0.86,0.56,0.7,0.56,0.25,21,4,0,1,0.16,0.48,0.76,0,1,1,11.8
STU0878,Engineering,Tier 2,Pune,Pharma,8.0,86.9,1,5,Startup,4.3,0,None,0.46,0.6000000000000001,0.7300000000000001,6.4,0.89,0.4,0.55,0.58,0.26,11,7,0,1,0.71,0.3,0.66,0,0,1,10.6
STU0879,MBA,Tier 1,Kolkata,Consulting,4.0,60.5,1,5,NGO,4.2,1,PMP,0.83,0.99,1.0,27.8,0.97,0.62,0.87,0.25,-0.05,22,5,1,0,0.58,0.18,0.87,0,1,1,24.0
STU0880,Arts,Tier 3,Pune,EdTech,7.53,74.2,3,15,NGO,4.8,3,Tableau|PMP|Java,0.25,0.41000000000000003,0.54,4.0,0.57,0.37,0.39,0.59,0.19,17,13,1,1,0.74,0.82,0.46,0,1,1,4.1
STU0881,MBA,Tier 2,Pune,EdTech,5.48,52.9,1,6,MNC,4.3,2,React|Tableau,0.37,0.52,0.64,10.9,0.76,0.67,0.48,0.57,0.26,13,5,0,0,0.84,0.35,0.66,0,1,1,13.5
STU0882,MBA,Tier 2,Hyderabad,IT,8.59,61.4,1,3,MNC,3.2,0,None,0.19,0.32,0.45,11.9,0.89,0.58,0.69,0.34,0.27,22,11,0,0,0.71,0.0,0.63,0,1,1,13.5
STU0883,Engineering,Tier 3,Chennai,EdTech,7.27,87.4,0,0,None,0.0,2,Cybersecurity|CFA,0.37,0.52,0.64,3.6,0.87,0.71,0.85,0.56,-0.02,4,0,0,0,0.16,0.35,0.72,0,0,0,5.2
STU0884,Commerce,Tier 1,Chennai,IT,5.79,57.7,1,3,PSU,3.7,2,AWS|Cybersecurity,0.35,0.51,0.63,14.7,0.8,0.95,0.32,0.43,-0.08,23,1,1,1,0.51,0.65,0.76,1,1,1,10.3
